LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,BILL_SLOPE,PAY_SLOPE,DELINQUENCY_PERSISTENCE,MAX_DELINQUENCY,REPAYMENT_RATIO,REPAYMENT_STABILITY,UTILIZATION_RATE,UTILIZATION_TREND,ID,True_Label,Prediction_Score,Base_Value,SHAP_LIMIT_BAL,SHAP_SEX,SHAP_EDUCATION,SHAP_MARRIAGE,SHAP_AGE,SHAP_PAY_1,SHAP_PAY_2,SHAP_PAY_3,SHAP_PAY_4,SHAP_PAY_5,SHAP_PAY_6,SHAP_BILL_AMT1,SHAP_BILL_AMT2,SHAP_BILL_AMT3,SHAP_BILL_AMT4,SHAP_BILL_AMT5,SHAP_BILL_AMT6,SHAP_PAY_AMT1,SHAP_PAY_AMT2,SHAP_PAY_AMT3,SHAP_PAY_AMT4,SHAP_PAY_AMT5,SHAP_PAY_AMT6,SHAP_BILL_SLOPE,SHAP_PAY_SLOPE,SHAP_DELINQUENCY_PERSISTENCE,SHAP_MAX_DELINQUENCY,SHAP_REPAYMENT_RATIO,SHAP_REPAYMENT_STABILITY,SHAP_UTILIZATION_RATE,SHAP_UTILIZATION_TREND
20000.0,2,3,1,31,0,0,0,0,0,0,15654.0,16425.0,17265.0,16647.0,12213.0,10998.0,1330.0,1170.0,500.0,420.0,397.0,221.0,1043.8285714285698,226.9714285714286,0,0,0.045267535845207,458.9283168426198,0.7433128343582821,0.052188819130471964,2553,1,0.15212335789385084,-1.3851942894421188,0.10042680458336237,-0.04028857043358915,-0.010876043443134273,0.07983999919456654,0.01798371953895406,-0.1274357835894973,-0.010523739583480358,0.016158802399294233,-0.0017922208803065624,0.00017305125352881672,-0.008193696425451721,-0.00972617804260746,0.00949405032745629,-0.06749773063651494,-0.015197458586223902,-0.011797528814623884,-0.006885421573256839,-0.01873405540891137,0.14926182498936844,0.12905815632017398,-0.00932969763133256,0.012581987568634321,0.04933626714841645,-0.0985879814177147,0.016462919540880385,-0.12688261413071783,-0.2931111898381315,0.016817093296357968,-0.01748537939024627,0.03924505118474151,-0.095343547277141
130000.0,1,2,2,28,-1,-1,-1,-1,-2,-2,381.0,550.0,547.0,226.0,73.0,-121.0,551.0,548.0,226.0,105.0,89.0,0.0,121.77142857142859,121.51428571428573,0,-1,0.9167169583584792,240.5688397666387,0.0021230605918416013,0.0009366960913487481,11431,0,0.2753797422238412,-1.3851942894421188,-0.06376827036937242,0.04187696434224703,0.02203804024082561,-0.01318639698801654,-0.001174411978347063,-0.0527756774607643,-0.013260344613610118,0.04155204616039429,0.00010308670432551123,-0.009227987931927707,-0.007613648558368716,0.3796238124351714,0.04807066855190554,-0.024348136653837962,-0.015800114876908508,0.04785713750050696,0.00939306531177192,-0.002928207036383952,0.1635762716675007,0.23928297859158001,0.08911681768943006,0.029565027625535766,-0.00686621362180949,0.013505371824533782,0.029807153752667206,-0.11388915934048195,-0.27128463522952,-0.09022684882866693,0.011664262312234691,-0.01967924773035777,-0.043305823363772415
50000.0,2,2,1,38,0,0,0,-1,0,0,20606.0,18750.0,0.0,31288.0,27335.0,30626.0,2000.0,0.0,95000.0,1000.0,3700.0,16.0,-3061.228571428577,2651.9999999999977,0,0,0.7909117770555029,38260.50917939627,0.4286747598381366,-0.0612233469616323,19192,0,0.05465249258924332,-1.3851942894421188,0.09880836362267445,-0.025403379933322826,0.022908406216564578,0.06125710238864547,-0.03959628687532015,-0.14683340160464187,-0.013070426177054338,0.0011630353317627169,0.0052372294785770195,-0.0003413202730411568,-0.003915972110834085,-0.0413102057541879,-0.06213867670855554,-0.10515468652891204,-0.025098932830215574,-0.10498098532087055,-0.016407335318128782,0.030098248593212897,0.1337673856495918,0.08757399159513247,-0.04783043651514931,-0.005852478042040242,0.014401492057349663,0.03754032552015887,-0.044362480116985493,-0.12807474742558542,-0.2695799694812052,-0.21398900884634744,-0.4554828186179612,-0.14869321609815503,-0.060002295406833245
30000.0,1,1,1,37,0,0,0,0,0,0,29104.0,30606.0,30416.0,28165.0,28654.0,29083.0,2000.0,2000.0,2003.0,2000.0,1000.0,402.0,234.62857142856683,314.08571428571423,0,0,0.05342869640797823,697.3199409166498,0.977900736642112,0.007820691691229148,27315,1,0.25756275564535724,-1.3851942894421188,0.12296351607978308,0.14394218528592354,-0.019978647712960082,0.14733395037969815,0.09712427604506564,-0.1272636706090048,-0.01283324188881607,0.004942644440121395,-0.0066915869435457565,0.0008827180952112674,-0.009862804267512763,-0.023036394173423062,-0.017557206259803598,-0.0014702082701854755,-0.02820709556839828,-0.004046211197186569,-0.01387115727303966,0.01923150241211127,0.11486436828600122,-0.05265432466632093,-0.02596997220325016,-0.006775431916979743,0.07560771360900988,0.022446710255408887,0.006980299824566001,-0.12589477356587994,-0.21239935865764273,0.005630884472025384,-0.12105624204841461,0.30548217025768337,0.06865473115980457
130000.0,2,2,2,29,-1,-1,2,0,0,-1,1110.0,1170.0,780.0,390.0,0.0,780.0,1170.0,0.0,0.0,0.0,780.0,0.0,158.57142857142858,100.28571428571426,1,2,0.46088395178444813,518.372452971799,0.0054230352074214816,0.0012197708369276281,2900,0,0.4876260395115632,-1.3851942894421188,-0.056932248301266315,-0.023101285752655847,0.02107202079440848,-0.02885342226425664,-0.008042799467012394,-0.19475510041400362,-0.030146709573459992,0.02553589844063649,0.007962316148306156,-0.002754840907632613,-0.013620669850012713,0.2589424815602136,0.07194337659116998,-0.02408860519290013,-0.0060894650090662595,0.06041111860316064,0.014611639877873922,-0.013903713014519915,0.13055286254545603,0.13777454214143306,0.0775876181477445,0.0007860494674080397,0.07443853206856083,0.030865146432360605,0.07765426325375908,0.16830216805581322,0.6144079731561323,-0.02280590472831282,0.014026443428223083,0.043898120288435614,-0.06998946748689674
180000.0,1,2,2,37,-1,-1,0,0,0,-1,8788.0,40927.0,28306.0,31578.0,21195.0,11776.0,40970.0,1210.0,10015.0,10009.0,11783.0,110306.0,1170.9714285714253,-10811.228571428579,0,0,1.2926401582369487,41294.276575574004,0.13200852587855993,0.006505360684504118,6619,0,0.025875834114602026,-1.3851942894421188,-0.0932640348301073,0.0597406113529953,0.02918444626453212,-0.011396703750430887,-0.010568736746033371,-0.11927146675896438,-0.004633524717929199,0.004503545330723877,-0.016700329894992323,-0.0021504104619019864,-0.011218770531025393,0.006434958670443399,-0.007960046317861956,0.025290922486164283,-0.04680665791616213,-0.04718013957290572,-0.0488917730177427,-0.10899655392939674,0.06545203003786637,-0.323681537593098,-0.1307197139758204,-0.0387317506349655,-0.4041143197332783,0.029518118387507373,0.03404357944105971,-0.11927827395072352,-0.33527585752220157,-0.09591616948696709,-0.18708485251555043,-0.3289586412999002,-0.0044029458848923765
140000.0,2,2,2,26,0,0,0,0,0,0,54868.0,56983.0,59152.0,67288.0,71674.0,31374.0,3000.0,4000.0,9500.0,5000.0,2000.0,1400.0,1864.5999999999913,528.5714285714282,0,0,0.07294779398839867,2928.3100928692643,0.4063530498591677,0.01331847629659784,14745,0,0.05429851737494769,-1.3851942894421188,-0.08648696269379898,-0.026607458007360748,0.027715032991313483,-0.009004469317320457,-0.004310830657525261,-0.1655529291363213,-0.012479009408969455,0.0035032304378340524,-0.009458414365269298,-0.0003569834477033989,-0.007972203322804239,-0.0997228465172691,-0.010478080521953247,0.009905355100754415,-0.044406029839363675,-0.036976437387845944,-0.005342413306147184,0.045440497313959195,-0.015102861885001624,-0.12696320691695415,-0.04847999948232895,-0.021093361094438084,0.0005696001767669093,-0.02345084482148903,0.01834861804504599,-0.14022345425341556,-0.35606123045687416,-0.06570320455683185,-0.010234672163453733,-0.20596211044271975,-0.045288070156386695
80000.0,1,2,2,25,0,0,0,0,0,0,77142.0,45209.0,46410.0,43053.0,44387.0,43780.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,4932.371428571423,-2.8421709430404007e-13,0,0,0.04000240014400864,0.0,0.6249526047591072,0.061653872183740493,3140,0,0.11298113537866174,-1.3851942894421188,-0.07693340603818688,0.03177045466516348,0.02561577632381967,-0.07390120468075234,-0.010084092351678935,-0.14796374348397393,-0.010258425512056038,0.004723486151194223,-0.009870002661067967,-0.0054591222251402826,-0.011524149784942242,-0.08478283877727219,-0.0983116930554003,0.03824134192189543,-0.01117224345728544,-0.04030717627751861,0.03134746043719232,0.034683104422600836,0.0994408362486077,-0.0638899222914958,-0.02636498312671467,-0.0034075175415536505,0.045964882924434666,-0.06994008722634704,0.03653126152032378,-0.11060500611214959,-0.32169982714747336,0.05474985520344111,0.038489975228716174,0.10771406784727527,-0.04824816045418803
50000.0,2,2,1,26,2,2,2,2,2,2,46800.0,47830.0,48868.0,49470.0,48003.0,50755.0,2100.0,2100.0,1701.0,1.0,3906.0,0.0,-597.0285714285801,193.77142857142832,6,2,0.03362047393624862,1479.015032603343,0.9724005519889602,-0.011940332621919153,17044,1,0.6501339908326397,-1.3851942894421188,0.012097875881571917,-0.00013499163393153871,0.01596536119299085,0.023772079247416585,0.0011214861489415872,0.6116018246855134,0.031371157645430206,0.017082104056376994,0.026274381195518757,0.02068441436908872,0.042584912523726336,-0.06153354567146852,0.008143622098495933,0.0012523646781651004,-0.024320668479797827,0.010939922755411264,-0.001435156343586586,-0.0017914484789254119,-0.011180257140518724,-0.06062039625142235,0.05114817695333354,-0.016307100275885812,0.06823507704381827,0.026345176097553394,-0.10468756877555147,0.25696880428104474,0.9679958975118624,0.03312032146043652,0.0016503894485289208,0.06593111087840085,-0.007452806506672728
90000.0,1,2,1,31,0,0,0,0,-2,-2,5287.0,7525.0,10360.0,0.0,0.0,0.0,2500.0,3000.0,0.0,0.0,0.0,0.0,1696.2857142857144,614.2857142857146,0,0,0.237345186208087,1428.8690166235206,0.042910634326285266,0.018847409631956472,24278,0,0.16253934057604086,-1.3851942894421188,-0.0906684120464576,0.06032829462022649,0.029730183458107094,0.08752716424500073,-0.007386991173066328,-0.11806704764996359,-0.01239983505875448,0.006309945530474036,0.004607825537760474,-0.004172624047713645,-0.006940492827521718,0.15408674162726727,0.09718173861560744,-0.004969010289929251,-0.001753742365812879,0.06848248765319148,0.01127907176036849,0.05578255500551931,-0.009898242496273092,0.13799705564138637,-0.009365063354439698,0.0432645436210305,0.06337528226631292,-0.01913519111846663,-0.026805492731642466,-0.1269613631001158,-0.3204328508969005,-0.03999426874354888,-0.016846865589621257,-0.13517200394257808,-0.12324332315922762
80000.0,2,2,2,29,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-2,0.0,0.0,0.0,0.0,10672,0,0.1568098118864035,-1.3851942894421188,-0.21342670358638882,-0.02712145596992504,0.021637462875726963,0.014738296218772056,-0.017712620621102702,-0.36731728606356967,0.0025977215721673876,-0.06745511601876258,0.007262627453282988,-0.00475809046224634,-0.012344498716915979,0.26465318119154885,-0.11265658530880102,-0.09864599978873216,-0.026086167241989353,0.04384509206041038,-0.004174214864709494,0.04604499990464822,0.063042875041371,0.21748046034181778,0.0789361663164425,0.01563909610759762,-0.009374566519595489,0.0013684235996110506,0.02010874054541437,-0.1285719923500715,-0.28989023377848516,0.06383602866096601,0.12828409467027607,0.11919944238921272,-0.026103747682908043
80000.0,2,2,1,38,1,2,0,0,0,0,84372.0,77773.0,78499.0,79943.0,77354.0,78655.0,0.0,2900.0,3102.0,3000.0,3010.0,3400.0,811.3714285714123,-492.22857142857197,2,2,0.03233759339651739,1269.9774276209268,0.9928959221343067,0.01014201608194168,19389,0,0.3513982920030251,-1.3851942894421188,-0.060939289521987246,-0.019838796033738136,0.020767852821017115,0.021194494141889546,-0.01602260791531167,-0.2578943048344376,0.061274113855853206,0.0023320660929615346,-0.01010364698069779,-0.006300474923441743,-0.01680009647742783,-0.05325325311740273,0.011315376431932402,0.02011652110760285,-0.005902702222731696,-0.01588175023149149,-0.0013811463149472868,0.05030774616997058,0.013853661433549824,-0.022269116894964903,-0.03429069053218336,-0.023877671628065526,-0.014624070226803768,-0.05924411930605926,0.011826125373879788,0.2872856441860307,0.7267846146063515,0.04124405630329331,0.04440863060499741,0.1839707184971303,-0.10576210705988057
200000.0,2,1,2,28,0,0,0,0,0,0,105051.0,99648.0,144932.0,134530.0,129395.0,124561.0,32000.0,60000.0,6305.0,4300.0,4500.0,4500.0,-5039.685714285733,8743.000000000002,0,0,0.1512021113155349,23007.811807441984,0.6150944245278773,-0.0251983025799158,15870,0,0.018537087645059836,-1.3851942894421188,-0.03696305905732778,-0.029874180052276093,-0.01648726486551925,-0.05938529499259348,-0.044201197951785676,-0.2183104177493628,-0.017015404671377393,0.005174352115633271,-0.04192651569041312,4.52448401741428e-05,-0.011796993906343116,-0.2503090416013541,0.019379336643993977,0.06845166005486059,0.0751225432642962,-0.020229060144567303,0.0332292930942324,-0.48979972523163495,-0.6601144067035195,-0.14023924021039938,-0.04248844114594429,-0.04927547401205306,-0.09261311027974484,-0.011850631762266155,0.14087362136805034,-0.12069540727368604,-0.31961683858847006,-0.04199050057428809,-0.2705299836434804,-0.0073703991193072175,0.06673006383534816
50000.0,2,3,1,44,-1,-1,-1,-1,0,0,2000.0,780.0,0.0,7472.0,10174.0,11104.0,780.0,0.0,7472.0,3000.0,1104.0,1000.0,-2319.2571428571446,1.714285714285296,0,0,0.42358314040150963,2754.180241015464,0.10509789804203916,-0.046384215172839444,803,0,0.17090642826326624,-1.3851942894421188,0.13862456496501918,-0.04840412883351682,-0.023275977106587017,0.037989497144467185,0.08735075906399133,-0.11038107490415063,-0.009754928664943343,0.010589872009000582,0.0025323693864825704,-0.0007593152697108732,-0.006885889421673851,0.1457234183973396,0.057414472168078816,0.014261413946616001,0.007267369554828991,-0.04563805446569648,0.016874790872898452,0.014835535257381322,0.0929416992379997,-0.12458311683532294,-0.09437538292041847,0.0030649271267330852,0.05921086505640632,0.028675456676038078,0.0027908726598651233,-0.14453900811603076,-0.34442733489485466,-0.0685721630937737,-0.004127630090407196,-0.1306401185214289,0.2421937108616587
80000.0,1,2,1,34,1,-2,-1,-1,-1,-2,0.0,0.0,862.0,41300.0,0.0,0.0,0.0,862.0,41300.0,0.0,0.0,10000.0,-1155.3714285714302,-174.68571428571573,1,1,1.2371510566136186,16449.64439331947,0.08783640204497443,-0.014441962332613722,4664,0,0.11073958543896344,-1.3851942894421188,-0.17974843551137634,0.05931091269997222,0.017245328345358517,0.057848766198361844,-0.08496139161280787,-0.12259176064050618,-0.03269653640344751,0.006897378826154853,0.0067410679419849465,-0.011639472783683637,-0.007022319126438812,0.3513892060135294,0.0052502977665196985,-0.022883589332101547,0.026495157706458158,0.1057578604726406,-0.015330807946069428,0.023697562636961565,0.10981967582057409,-0.041707722102813614,0.1382208641956479,-0.001258416415157573,-0.18970280781876755,0.1321922613560263,0.04107677282235787,-0.05820727780228004,-0.29529309610902305,-0.12839673318261394,-0.42076417633559016,-0.16956414121288535,0.0018111064268498515
120000.0,2,2,2,39,-1,-1,-1,2,-1,-1,2753.0,0.0,390.0,390.0,780.0,1206.0,0.0,780.0,0.0,780.0,1206.0,0.0,154.14285714285705,-58.80000000000014,1,2,0.5010869565217392,528.4146099418524,0.007665213900995269,0.0012845131052479316,19662,0,0.19293108305464865,-1.3851942894421188,-0.044831796159029075,-0.025083693039865754,0.019507325301940635,-0.058162408576208295,-0.016011754738513916,-0.2804191690887913,-0.12972281737368252,0.014946063083574938,-0.049054473130967384,-0.009608524116797345,-0.010666541586077364,0.06976383615267208,-0.042061346745848376,-0.07657619672777982,-0.09052713673993452,-0.009574662326435395,0.00803645824466711,0.017639097445575666,0.11242785095854457,0.13505572448273093,0.011430865654617591,-0.023243430526043683,0.04507322300092066,0.005465975417407567,0.008032644508922264,-0.006833216032790131,0.4965761998166764,-0.0543918312521883,-0.0250474458917181,0.015955080656020727,-0.053975632276798635
100000.0,2,2,1,36,2,0,0,0,0,0,101483.0,101638.0,101461.0,101461.0,91752.0,91532.0,4500.0,5000.0,4000.0,3300.0,3400.0,15003.0,2268.9428571428434,-1343.2857142857154,1,2,0.059734137865501045,4522.126509361128,0.9822018446482202,0.02268920167941163,17581,1,0.5847289814200858,-1.3851942894421188,-0.06497804334077872,-0.01617539011084204,0.02426490054661712,0.00016478815683840134,0.014298173963856563,0.9448148618438367,-0.009413639760648582,0.0022790400155897977,-0.004485260163522725,0.000115149296928197,-0.05303556386968495,-0.07839210619883452,0.02290759607320238,0.011526748987742539,-0.007380594541999613,-0.005791010422558928,0.033971035001071605,-0.014994641954743562,-0.03251521128165385,-0.020019670013379492,-0.03355856854616693,0.0036952278319241126,-0.1604359647677597,-0.07068067729161172,-0.05805602464120062,0.13743267191319158,0.9315470427975966,0.06456171934807317,0.047464204988740835,0.19559885875180397,-0.0773182668095559
10000.0,2,3,1,49,0,0,0,0,0,0,9807.0,9976.0,7538.0,9322.0,9567.0,9766.0,2114.0,1131.0,2155.0,1400.0,1354.0,428.0,-10.057142857144754,243.3142857142856,0,0,0.15331296782607143,647.0797993035069,0.9328400493284006,-0.0010056137243419916,28130,0,0.1707671944296418,-1.3851942894421188,0.19168670111915925,-0.04839871510484389,-0.0042935413559848645,0.05876078115233718,-0.012407556058319957,-0.11832881149299085,-0.01186209121708541,0.014816718774467075,-0.015582114759676352,0.00022023842023365326,-0.007844110380185053,0.007069360073980756,0.007459003027194735,-0.011610167706867475,-0.02692805133747086,-0.007320076208693552,-0.008496618869349298,0.0855938103700053,0.24037694517659558,-0.10704661585912238,-0.02930902879518017,-0.004619353861539199,0.05971897163891925,0.03405690004207355,0.0010903439057949166,-0.10174346853630489,-0.3001409823927133,-0.0320994371424052,-0.10473950091055488,0.06910628855976954,-0.012191280702069223
50000.0,1,1,1,47,0,0,0,0,0,0,49550.0,51636.0,53561.0,53283.0,53057.0,52908.0,2743.0,2668.0,1712.0,1762.0,1894.0,1670.0,-593.5714285714384,218.1999999999997,0,0,0.03964700187263532,494.8528737581168,1.0466290674186516,-0.011871191147605847,13693,0,0.1520525288397416,-1.3851942894421188,0.09611506468461875,0.06630021380644446,-0.012530343821782322,0.0938731403045321,-0.023321813131316513,-0.13982698315037634,-0.011967846629238438,0.006932079854682269,-0.010595620046143707,-0.00039225538960145525,-0.01337561043495197,-0.07613098529293442,-0.005165880998674606,0.023071470477850773,0.08799936616442504,-0.04316507967598572,0.03007208987638475,0.030868706170427376,0.04991168152814631,-0.11671927968424531,-0.010662591225028313,0.014225635372644818,-0.013790589368085335,0.05310292786308189,0.12000360553369475,-0.12094816289408426,-0.2834449435905225,0.03532827327689637,-0.17482130020505793,0.13041147873407483,-0.11475480253683552
100000.0,1,2,2,26,0,-1,-1,-1,2,-1,44053.0,2206.0,1953.0,3053.0,853.0,48280.0,2206.0,1953.0,3100.0,0.0,48280.0,0.0,-519.3142857142875,-3567.1714285714334,1,2,0.5531828006255043,19158.038999333934,0.16732832671673284,-0.005193090926233629,23942,0,0.0946616604917312,-1.3851942894421188,-0.05576435731285305,0.05159414293047921,0.021611593184358385,-0.11142142122146702,-0.06691152804143989,-0.3688122700759114,-0.08960264336031447,0.004402603950303512,-0.012714230243106561,0.04000481904937222,-0.015168023020908784,-0.15634826652336967,0.030070423024612797,-0.044733247960281865,0.0414609175440295,0.027769171506373848,0.0022237651227535195,-0.01677892540191276,0.0007647471664670776,-0.03694469444915482,0.06456794795271002,0.025598410067023767,0.016494130998468543,-0.028159228849125643,-0.11041020798258644,-0.020207857112644487,0.46858304196734796,-0.08426312933409688,-0.2833361876400305,-0.12492615593452533,-0.04144871423676314
70000.0,2,3,2,22,0,0,0,0,0,0,53443.0,49938.0,39926.0,18648.0,5022.0,5935.0,3000.0,2500.0,2500.0,1000.0,1000.0,500.0,11244.742857142859,528.5714285714287,0,0,0.06072417921151099,1036.8220676663861,0.4116893568187121,0.16063688886077138,15193,0,0.12505254919387507,-1.3851942894421188,-0.07855787951998226,-0.02272478547388533,0.0005524768340939143,-0.02459887729065318,-0.0016196463010343626,-0.15802351523395053,-0.0122008439033716,0.011292376083384492,-0.008551556842532117,1.1043350058403613e-05,-0.004158064197266119,-0.07730491072571419,-0.054127912404653325,0.017953723594010127,-0.007546351984595585,0.046681601342982874,-0.006350508543546786,0.04035912194731409,0.04758878158684742,-0.022493405102252152,-0.032615627619690335,-0.005446278934416645,0.1728780847153466,0.19131620478694658,0.07652755471876618,-0.18003292849147748,-0.31136544783695735,0.010535103989485766,-0.042028803316007834,-0.17387327570353056,0.047689050098492954
50000.0,1,2,2,43,-1,-1,-1,-1,0,-1,396.0,396.0,396.0,792.0,396.0,396.0,396.0,396.0,792.0,0.0,396.0,792.0,-11.314285714285788,-33.94285714285721,0,0,0.999639379733141,298.0979704727961,0.009239815203695927,-0.0002262811886619429,20789,1,0.24130550978733487,-1.3851942894421188,0.0767670349691056,0.046245268235196035,0.01973943764102493,-0.03273437464382973,-0.020996885042802043,-0.05001472287710899,-0.012652901789548601,0.06150369644289011,-0.001072477371451209,0.0013643812239713966,-0.007373619825393753,0.3290682550290397,0.03422210096927727,-0.00975227612516785,-0.043665653703828744,0.03830081029867156,0.025949445292650638,0.00552188250315712,0.1900211001968649,-0.18065030824984737,0.09145102569707193,0.05390238497514652,0.03663912321978123,-0.020182796364708162,0.03099654728956676,-0.08518867715820007,-0.2695814359558318,-0.08238808550754201,-0.03889270942830565,0.08732463822696497,-0.03421129276545448
90000.0,2,2,2,47,0,0,0,0,0,0,81902.0,71768.0,72163.0,27124.0,27724.0,28724.0,3274.0,2271.0,1400.0,1000.0,1000.0,1000.0,12658.885714285712,445.22857142857146,0,0,0.03214223382869111,933.0251336378886,0.5729658559349341,0.14065272290625339,16000,0,0.07765035237895931,-1.3851942894421188,-0.1007556573453267,-0.03364956453469415,0.025152769485779165,-0.047085882051383206,0.0914509439632971,-0.16144052823186308,-0.015167060767830077,0.005403445747872335,-0.00385356727538724,0.00018390778590772114,-0.009448738554054474,-0.11141272125915586,-0.05516542345336514,0.023686171205207725,-0.1597244057498842,-0.03337585694371553,-0.011247537130175605,-0.010216952384413223,0.06001495348367759,-0.013387704904104446,-0.045097883091761846,0.005491312115820444,-0.008740684099317005,0.09177354769446407,-0.029154684703885197,-0.1439633508908764,-0.3273509028303759,0.058677713481163615,-0.030374837594830804,-0.13603979335525737,0.035304970234175524
50000.0,2,2,2,25,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7700.0,0.0,-1100.0000000000007,1,1,7700.0,3143.511836571746,0.0,0.0,3346,1,0.17358144595778402,-1.3851942894421188,0.021828317012175098,-0.015596439360437015,0.026053452381229296,-0.006774240115480802,-0.014307431885143173,-0.009895674451158194,-0.021707224052207572,-0.055135314116637614,0.012712688671534996,-0.005090269949232001,-0.04844001232494777,0.23948078353731672,-0.1684764882509893,-0.028661835147685766,-0.002627672302496837,0.08268023549461888,0.013494504705247625,0.03001854940465058,0.1568458774847033,0.21706869528859893,0.026087005583935244,0.015582976761825641,-0.04565620867618655,-0.0007994127125997054,-0.02063043764456367,0.04295469772949761,-0.21918633494578757,-0.19878914563199085,-0.16310523202293867,0.007046748530023071,-0.042235320363511235
190000.0,1,1,2,36,2,2,2,2,2,2,107689.0,109678.0,110887.0,111871.0,114223.0,116577.0,5200.0,4500.0,4300.0,4300.0,4400.0,4500.0,-1687.400000000016,108.57142857142787,6,2,0.04054098365542549,338.6246693120078,0.5885276042406794,-0.008881005889442795,5813,1,0.7719067337746898,-1.3851942894421188,0.29993677209824726,0.009498998365047017,0.0027698772665084234,-0.03633669033577765,0.06446343775040077,0.8698810667545163,0.014105990903209393,0.04194956322879547,0.03794377480656624,0.024587838814637206,0.0782158928159447,-0.08668700939799719,0.044819704367102135,0.05445417109828303,-0.004379561815273378,0.018686159649649387,0.01763122996509851,-0.2185110616200225,0.018935730150404447,-0.04368557757010652,-0.03393708647973196,-0.033383891188327235,-0.16624236076163287,0.018326869229237215,0.02924786768201697,0.36598758859215474,1.203891653349999,0.09686346160981005,-0.1292487186076592,-0.01422690013201164,0.05874462270392515
30000.0,2,2,2,26,2,0,0,2,0,0,22364.0,23732.0,30699.0,29727.0,28834.0,16361.0,1753.0,8500.0,9.0,700.0,1179.0,138.0,448.02857142856647,838.4857142857145,1,2,0.08093304683689477,3227.791861319438,0.842844127417975,0.01493378792135483,18619,1,0.7616669388283164,-1.3851942894421188,0.04974842826150408,-0.005324378098504464,0.009870287603374448,-0.030614782255042126,-0.0010178898259003925,1.1355321242882863,-0.02376017335725655,0.0029555910498161885,0.013643868592769486,0.0010856171376602563,-0.015008757735921606,-0.07571751869566527,0.005635105722648536,0.019164725886198407,0.0157371680620738,-0.021811659203434183,-0.009567795100050932,0.035323809763696375,-0.11918903879579207,0.10271458267933234,0.0022256272384598747,0.015284494220218913,0.0484510441381116,0.04727015422385085,0.06987078016587696,0.10648353504520787,0.9743718517885552,0.032400995369405904,0.04494153757512723,0.12435707080644227,-0.008021857213222405
70000.0,2,2,2,44,0,0,0,-1,0,0,79696.0,75167.0,75183.0,69385.0,30103.0,3752.0,3100.0,1600.0,94540.0,1124.0,100.0,3091.0,14877.42857142857,2798.8857142857123,0,0,0.3107081884381929,37877.529625975694,0.793526759141536,0.21253165771101223,17452,1,0.1618611619075131,-1.3851942894421188,-0.03015475380839917,-0.05413307405687187,0.013031806757618104,-0.052026760315690236,0.08024145650682156,-0.12124739516243932,-0.015694620569261672,0.004749897935822853,-0.01134909546491187,-9.086240595562003e-05,-0.007011783255071746,-0.05351463423622771,-0.014394703405999812,0.04227825634888751,0.04149239472486983,-0.06745309276791749,-0.052239095638720326,0.014396689464801899,0.09100293586998666,0.10706446551998614,0.02197032953716866,0.05508108102404067,0.07586538567694537,0.16728383822446488,0.0488477585041132,-0.12452623781112328,-0.260443110276804,-0.052585762133896125,-0.36468577320838225,0.10805432629180978,0.15093959941278587
200000.0,1,1,2,26,0,-1,0,0,-2,-2,26230.0,2829.0,6721.0,-780.0,-780.0,-780.0,2829.0,4000.0,780.0,0.0,0.0,0.0,4382.228571428573,769.2857142857144,0,0,0.22753506175054575,1729.8647827696436,0.027866527334029997,0.021911033301976354,26712,0,0.03651504244075192,-1.3851942894421188,-0.09105342566595137,0.04850857018611195,-0.012917764313176362,-0.0555863921978082,0.07627318236617894,-0.14643554030316125,-0.014119069859427024,0.004040123502047145,-0.010828613871963502,-0.013146127684780953,-0.005363623642539411,-0.13292195277323918,0.05897181961951968,0.05671396118389425,-0.18970593623600915,0.022358096990050095,-0.013426632639713098,0.003598034705655456,-0.11931480837352931,-0.073860452078868,-0.022163860004525953,-0.01653313381926716,-0.011190177783949411,-0.20091284890863761,-0.03922108430615933,-0.120376165500229,-0.30285768726498674,-0.12131830423605203,-0.04687874167038008,-0.2437225030196086,-0.15424723104653804
